,Unnamed: 0_B,Unnamed: 0.1_B,id_B,xcentroid_B,ycentroid_B,sharpness_B,roundness1_B,roundness2_B,npix_B,sky_B,peak_B,flux_B,mag_B,Unnamed: 0_V,Unnamed: 0.1_V,id_V,xcentroid_V,ycentroid_V,sharpness_V,roundness1_V,roundness2_V,npix_V,sky_V,peak_V,flux_V,mag_V,x_rad,y_rad,rad,distance,Vmag,Bmag
28408,19,19,20,229.18144529843943,17.7256779298612,0.5208647749598762,0.0987390726279248,0.1323376798564035,25,0.0,1869.402031641387,2.025755432906689,13.733567712369537,22,22,23,228.93434830114515,17.396740321142936,0.5768259688421034,0.0745055906661185,-0.0823808517966349,25,0.0,2704.534389637718,3.683523852605673,13.11022858828211,-1339.065651698855,-1452.603259678857,20.03298867612005,20.03298867612005,13.11022858828211,13.733567712369537
32890,22,22,23,228.95597084440976,17.44110368362383,0.2961613083172492,-0.1156822159418404,-0.1239229206091929,25,0.0,2125.0554590003203,2.8362619175662824,13.351558171744903,22,22,23,228.93434830114515,17.396740321142936,0.5768259688421034,0.0745055906661185,-0.0823808517966349,25,0.0,2704.534389637718,3.683523852605673,13.11022858828211,-1339.065651698855,-1452.603259678857,20.03298867612005,20.03298867612005,13.11022858828211,13.351558171744903
180881,121,121,122,239.69999053666447,291.64560806149734,0.5063358128329064,-0.2077754456439754,-0.0315814666974643,25,0.0,545.8012690458365,1.0538721252392216,14.475319663171268,107,107,108,239.8346999416913,291.56274700832114,0.3579606031767701,0.2528354155795531,0.1812516230034957,25,0.0,728.5129016742595,1.3088069160247913,14.33260620259377,-1328.1653000583087,-1178.4372529916789,18.004532784582477,18.004532784582477,14.33260620259377,14.475319663171268
180884,121,121,122,239.69999053666447,291.64560806149734,0.5063358128329064,-0.2077754456439754,-0.0315814666974643,25,0.0,545.8012690458365,1.0538721252392216,14.475319663171268,110,110,111,240.21731290619132,291.8548440318427,0.2992745426993743,0.1543078689337184,-0.0124166220622928,25,0.0,743.7201928737751,1.3632837136312452,14.284431517729798,-1327.7826870938086,-1178.1451559681573,17.999664984535954,17.999664984535954,14.284431517729798,14.475319663171268
212296,142,142,143,1063.3579396335972,392.5313613485211,0.3502548735885585,0.2100007801004942,0.2083206064414096,25,0.0,1927.3499195274003,2.9598580659594336,13.303141446973054,148,148,149,1063.6530779077932,392.63189471336335,0.2690725665824662,-0.0807330042636826,-0.2785076152730675,25,0.0,2977.267087658533,4.304117091609158,12.926294183469556,-504.3469220922068,-1077.3681052866366,12.06228696885865,12.06228696885865,12.926294183469556,13.303141446973054
213790,143,143,144,1063.2920076083635,392.5661467522935,0.3134131183793592,0.150388786729697,-0.2621267736571976,25,0.0,1885.7005507017025,2.573386819241445,13.46196211151518,148,148,149,1063.6530779077932,392.63189471336335,0.2690725665824662,-0.0807330042636826,-0.2785076152730675,25,0.0,2977.267087658533,4.304117091609158,12.926294183469556,-504.3469220922068,-1077.3681052866366,12.06228696885865,12.06228696885865,12.926294183469556,13.46196211151518
239212,160,160,161,1218.737306652717,451.43730257403433,0.5744607505949804,-0.5474331022061276,0.9499739066129956,25,0.0,65386.26122434016,90.81613408409208,9.416923503109768,172,172,173,1218.4244618829778,452.3877229027081,0.578419878523983,-0.9812927570608106,0.4671572876671389,25,0.0,64251.68663343121,109.94199880683648,9.098360676625672,-349.57553811702223,-1017.6122770972919,10.910460019871609,10.910460019871609,9.098360676625672,9.416923503109768
242201,162,162,163,2345.3886204588043,459.2471154409212,0.3484538096477261,0.0393776228278834,0.0472942176735165,25,0.0,6976.737243935871,9.222797736188095,12.013064465535686,173,173,174,2345.514746898675,459.3780789741632,0.3734156925881398,-0.0946323406220105,-0.2317495501748833,25,0.0,10024.730707433368,15.129853934941574,11.441256747555704,777.5147468986752,-1010.6219210258369,12.929537216383766,12.929537216383766,11.441256747555704,12.013064465535686
421597,282,282,283,1853.871717186004,816.7261913765972,0.726492743136247,-0.1670374542546234,0.1470355132979247,25,0.0,977.3592066690516,1.65081469145402,13.965891769377654,289,289,290,1854.0160326798607,817.1913705452841,0.4145924091548492,-0.0133030460040893,0.0333894429544704,25,0.0,2681.789627926412,4.341773074072582,12.916003947585011,286.0160326798607,-652.8086294547159,7.22694152745698,7.22694152745698,12.916003947585011,13.965891769377654
423093,283,283,284,877.8656118163715,817.2273505026242,0.3328313168126403,0.050895833516114,0.0044916317746097,25,0.0,2248.5924104216983,3.144675376585906,13.234389514185438,291,291,292,877.8601015974639,817.2736215269953,0.4076050533695427,-0.0287988232714443,0.0248474461395881,25,0.0,3114.325626199811,4.4314372877255295,12.891856343968549,-690.1398984025361,-652.7263784730047,9.632171710625993,9.632171710625993,12.891856343968549,13.234389514185438
424585,284,284,285,1853.3715491095024,816.7853290339269,0.3695161069696101,-0.1320200575116568,0.0281041787522807,25,0.0,819.7963227647565,1.1939081883338016,14.333704145522654,289,289,290,1854.0160326798607,817.1913705452841,0.4145924091548492,-0.0133030460040893,0.0333894429544704,25,0.0,2681.789627926412,4.341773074072582,12.916003947585011,286.0160326798607,-652.8086294547159,7.22694152745698,7.22694152745698,12.916003947585011,14.333704145522654
469444,314,314,315,536.0943698992803,934.9463700189132,0.3975883862304896,-0.0085012042719073,0.3246232020167036,25,0.0,2420.7605114664148,3.105951645780927,13.248453912642704,328,328,329,536.2446409672909,934.4367030289468,0.4603099407160264,0.0349264604978381,-0.2147721700726673,25,0.0,6004.143170604217,7.841744746756384,12.217631680036956,-1031.755359032709,-535.5632969710532,11.787492314510716,11.787492314510716,12.217631680036956,13.248453912642704
473926,317,317,318,535.9189235776915,934.3999855192616,0.4556770397708201,0.0690638264226734,0.0018089538817387,25,0.0,2493.650776940021,3.594728945221644,13.082561635344856,328,328,329,536.2446409672909,934.4367030289468,0.4603099407160264,0.0349264604978381,-0.2147721700726673,25,0.0,6004.143170604217,7.841744746756384,12.217631680036956,-1031.755359032709,-535.5632969710532,11.787492314510716,11.787492314510716,12.217631680036956,13.082561635344856
494860,331,331,332,2937.6072291188466,975.2864595939336,0.5012142008554198,-0.1732897805621265,0.8666071233390055,25,0.0,146.2043421035096,1.4705844754685884,14.097118897974742,346,346,347,2936.9051674054444,975.0631869451036,0.9296882862864844,-0.0483379447964462,-0.0269284685752044,25,0.0,108.29113411510092,1.0103676152952348,14.638334400399996,1368.9051674054444,-494.93681305489645,14.76010599605487,14.76010599605487,14.638334400399996,14.097118897974742
520283,348,348,349,605.4790675108023,1035.935904936018,0.3852228604990814,0.0533717247031167,0.0522518303585329,25,0.0,5206.258718920773,5.973022104790479,12.506178350595022,371,371,372,605.6915206508373,1035.9586610290044,0.2617506567325696,-0.034704402487895,-0.282336512708705,25,0.0,7096.005698394413,9.757715104950814,11.959398323436677,-962.3084793491627,-434.04133897099564,10.70444742785865,10.70444742785865,11.959398323436677,12.506178350595022
542704,363,363,364,1548.6242291845338,1084.311462533343,0.3131363684864383,-0.1120969772536601,-0.1608579891614511,25,0.0,544.4803064924045,1.1042268883132316,14.422339898933911,382,382,383,1548.6519587136536,1084.509970985611,0.7410780417016445,0.0860990324803641,-0.1303118759256595,25,0.0,1204.2292966693908,2.202406418402782,13.717805299717424,-19.348041286346415,-385.49002901438894,3.913789239370483,3.913789239370483,13.717805299717424,14.422339898933911
542705,363,363,364,1548.6242291845338,1084.311462533343,0.3131363684864383,-0.1120969772536601,-0.1608579891614511,25,0.0,544.4803064924045,1.1042268883132316,14.422339898933911,383,383,384,1548.7897931965715,1083.9029496234486,0.4358436360534831,0.0474899695411072,0.2574518473987083,25,0.0,1116.5374096485166,1.8365775167553648,13.932388668240469,-19.21020680342849,-386.09705037655135,3.919867007818691,3.919867007818691,13.932388668240469,14.422339898933911
560648,375,375,376,571.3670266706846,1119.1097873012232,0.271906846741615,0.0654713344961882,0.2171128978576927,25,0.0,1498.6158637859285,1.988466143012904,13.754656774340322,398,398,399,571.8304780122238,1118.810144079095,0.5573223218203506,-0.0046886175545227,-0.2657481097075269,25,0.0,2308.352831004162,3.1791890844026534,13.284170825375847,-996.1695219877762,-351.1898559209051,10.710490050289751,10.710490050289751,13.284170825375847,13.754656774340322
563636,377,377,378,571.4020061701815,1118.8004886778635,0.2735647551103261,0.0073967680091847,0.0617785249947363,25,0.0,1601.142209252399,2.4436590444784976,13.52067638811701,398,398,399,571.8304780122238,1118.810144079095,0.5573223218203506,-0.0046886175545227,-0.2657481097075269,25,0.0,2308.352831004162,3.1791890844026534,13.284170825375847,-996.1695219877762,-351.1898559209051,10.710490050289751,10.710490050289751,13.284170825375847,13.52067638811701
569619,381,381,382,1583.278289784911,1130.0016944983347,0.3659083595182075,-0.0318862549286555,-0.0066222511431969,25,0.0,978.9013473652908,1.662744686012871,13.957718244982322,405,405,406,1583.2227969601772,1130.354661273468,0.3961983624140154,-0.0199349694707482,0.0601884070059044,25,0.0,1514.7213989841391,2.441615416396364,13.596000022814492,15.22279696017722,-339.6453387265319,3.4474611636938355,3.4474611636938355,13.596000022814492,13.957718244982322
572609,383,383,384,924.6770910169178,1131.5962997200431,0.7826221441106345,0.5188570223274587,0.2566883407847112,25,0.0,1186.2276701329492,3.453797967816721,13.127958722046705,407,407,408,924.8264659267438,1132.3180790591002,0.4398525626032882,0.1078580311471109,-0.1951906763392608,25,0.0,2869.9370795542604,4.588289768109164,12.850765969943016,-643.1735340732562,-337.6819209408998,7.366005293257705,7.366005293257705,12.850765969943016,13.127958722046705
575595,385,385,386,1583.2743501296864,1130.37879891916,0.5236875167376629,-0.1004194631799381,-0.0902665628723728,25,0.0,824.385752748942,1.3595874629434384,14.18619952913925,405,405,406,1583.2227969601772,1130.354661273468,0.3961983624140154,-0.0199349694707482,0.0601884070059044,25,0.0,1514.7213989841391,2.441615416396364,13.596000022814492,15.22279696017722,-339.6453387265319,3.4474611636938355,3.4474611636938355,13.596000022814492,14.18619952913925
608504,407,407,408,1528.3596535156623,1203.1311494761064,0.3658113567726689,0.0422369702562907,-0.166746741707786,25,0.0,887.2064833453235,1.2813118264042695,14.253507111814033,446,446,447,1528.3853199017535,1203.691214220836,0.5413223808905637,0.0497007814937322,-0.0389546459457874,25,0.0,2322.534714642437,3.441417148704768,13.190542558384704,-39.61468009824648,-266.30878577916405,2.730084460698815,2.730084460698815,13.190542558384704,14.253507111814033
609998,408,408,409,1528.3923312481772,1204.6467037608877,0.3963908505863371,0.379674783780811,0.8145707120929165,25,0.0,817.6942265980365,1.1648517887857217,14.36167089653391,446,446,447,1528.3853199017535,1203.691214220836,0.5413223808905637,0.0497007814937322,-0.0389546459457874,25,0.0,2322.534714642437,3.441417148704768,13.190542558384704,-39.61468009824648,-266.30878577916405,2.730084460698815,2.730084460698815,13.190542558384704,14.36167089653391
612986,410,410,411,1528.5439145732705,1204.0143570904916,0.4868840179743707,-0.2071533948731583,-0.0475330450949691,25,0.0,783.0055316180521,1.1755757244355065,14.351268724255013,446,446,447,1528.3853199017535,1203.691214220836,0.5413223808905637,0.0497007814937322,-0.0389546459457874,25,0.0,2322.534714642437,3.441417148704768,13.190542558384704,-39.61468009824648,-266.30878577916405,2.730084460698815,2.730084460698815,13.190542558384704,14.351268724255013
618967,414,414,415,1608.5491392880504,1207.4051083453,0.2840511276236389,-0.112852364106777,0.1771889957292465,25,0.0,673.3539289966186,1.2085956877835482,14.319825369240332,451,451,452,1608.7951780017202,1207.5026249533366,0.4377013195980906,-0.1082363212394315,-0.1596342605056319,25,0.0,1822.9568141578125,2.8035346159161487,13.43271637698729,40.79517800172016,-262.49737504666336,2.6936756545383496,2.6936756545383496,13.43271637698729,14.319825369240332
659334,441,441,442,1784.781938584342,1278.6189167401517,0.4466526862683525,-0.2881794108013987,0.160054892370163,25,0.0,592.6480829518832,1.150663965034947,14.375581163920254,480,480,481,1785.057397010448,1278.038022629067,0.3439608896187377,-0.2574648155481105,-0.1894890070554856,25,0.0,1447.5298165183103,2.187835662528534,13.725646698185756,217.05739701044808,-191.96197737093303,2.9382093860821112,2.9382093860821112,13.725646698185756,14.375581163920254
659337,441,441,442,1784.781938584342,1278.6189167401517,0.4466526862683525,-0.2881794108013987,0.160054892370163,25,0.0,592.6480829518832,1.150663965034947,14.375581163920254,483,483,484,1785.3859442431456,1278.1887660870304,0.3895343465782903,0.1344020189831763,-0.1839332763971321,25,0.0,1344.6965336554736,1.8893981325127964,13.898892829405076,217.38594424314556,-191.81123391296956,2.9396942223030718,2.9396942223030718,13.898892829405076,14.375581163920254
659339,441,441,442,1784.781938584342,1278.6189167401517,0.4466526862683525,-0.2881794108013987,0.160054892370163,25,0.0,592.6480829518832,1.150663965034947,14.375581163920254,485,485,486,1784.8961835917469,1278.5108064475914,0.57644293148437,-0.0143646727754166,-0.0461760755517188,25,0.0,1416.2699776245931,2.316454163433327,13.658163833558996,216.89618359174688,-191.48919355240855,2.9338099991070825,2.9338099991070825,13.658163833558996,14.375581163920254
662329,443,443,444,1542.0807225779738,1286.7336094334644,0.4555240266183791,-0.3610229051910952,-0.4357477562681439,25,0.0,732.0718141072568,1.3165792932592626,14.22268644709612,487,487,488,1542.4108477321822,1286.54906756014,0.5509695214793521,-0.6756413098914588,-0.4799361507324975,25,0.0,1544.0462721168965,2.1272283259868847,13.758833456686103,-25.58915226781778,-183.45093243986003,1.8782019934410465,1.8782019934410465,13.758833456686103,14.22268644709612
669813,448,448,449,1668.406182160841,1310.959178806432,0.420607550056684,0.0865423324260789,0.0363954970915407,25,0.0,1110.5941063220362,1.504555772944297,14.071195879764003,501,501,502,1668.4421288696187,1310.84505251117,0.3763823493556091,0.020231940466659,-0.0939055916574162,25,0.0,3373.087754307962,4.728461368096697,12.81521703264966,100.44212886961873,-159.15494748882998,1.908339340625991,1.908339340625991,12.81521703264966,14.071195879764003
672807,450,450,451,1928.2151244147235,1316.3959013230792,0.3459298857512746,-0.1113633809718821,0.0853306977355276,25,0.0,607.4045767960731,1.0330974238340402,14.497918964979286,507,507,508,1928.334596234764,1316.632475612274,0.5152108381171453,-0.2402797537331197,-0.2586570464282018,25,0.0,1455.195159114308,2.7211254273972987,13.46796162799295,360.3345962347639,-153.367524387726,3.9709801205700437,3.9709801205700437,13.46796162799295,14.497918964979286
687760,460,460,461,1625.1078240460963,1336.789681337705,0.5349309442448463,0.0521207074768173,0.2334222478303457,25,0.0,1186.319635873769,1.3234894867907816,14.216744374417132,520,520,521,1625.010308009961,1336.442587234072,0.2837792109092774,-0.0095736846189313,-0.0697452045843102,25,0.0,2774.2891330571388,3.809693937860356,13.070442851574285,57.01030800996091,-133.5574127659279,1.4724927212352634,1.4724927212352634,13.070442851574285,14.216744374417132
692242,463,463,464,1625.060858981596,1336.469368257434,0.6531736024109169,-0.0024323177650889,0.1457745929237943,25,0.0,1160.2797949980145,1.404986439108785,14.148915838405248,520,520,521,1625.010308009961,1336.442587234072,0.2837792109092774,-0.0095736846189313,-0.0697452045843102,25,0.0,2774.2891330571388,3.809693937860356,13.070442851574285,57.01030800996091,-133.5574127659279,1.4724927212352634,1.4724927212352634,13.070442851574285,14.148915838405248
693736,464,464,465,1625.5973042665937,1336.3381768066645,0.5481715294311393,0.013888401650218,0.3165181525094951,25,0.0,1126.7057584750846,1.5096466159417634,14.067361636129965,520,520,521,1625.010308009961,1336.442587234072,0.2837792109092774,-0.0095736846189313,-0.0697452045843102,25,0.0,2774.2891330571388,3.809693937860356,13.070442851574285,57.01030800996091,-133.5574127659279,1.4724927212352634,1.4724927212352634,13.070442851574285,14.067361636129965
701211,469,469,470,1614.583742518834,1347.478925555782,0.3242678973107556,0.12963668093491,0.0175767305896853,25,0.0,849.4729246211825,1.2650838053587736,14.2679750804862,525,525,526,1614.9388229940475,1347.9058499455757,0.4842889152308954,-0.0114875012448147,-0.0239506642621923,25,0.0,1611.927780812558,1.9646471991107504,13.85275705557428,46.93882299404754,-122.09415005442429,1.3263738068825468,1.3263738068825468,13.85275705557428,14.2679750804862
701214,469,469,470,1614.583742518834,1347.478925555782,0.3242678973107556,0.12963668093491,0.0175767305896853,25,0.0,849.4729246211825,1.2650838053587736,14.2679750804862,528,528,529,1614.7904374527727,1347.72438890218,0.2878595744318395,0.0097790052273103,0.1577002508506268,25,0.0,1576.4874092677633,2.081539690016425,13.784482346965056,46.79043745277272,-122.27561109782005,1.3275529533953176,1.3275529533953176,13.784482346965056,14.2679750804862
702706,470,470,471,1553.5457535129544,1349.299304603209,0.448654210034671,0.2405449201731775,0.5200166127639797,25,0.0,1293.292715932218,1.5494719545145883,14.037805360932882,526,526,527,1553.289848152874,1349.0110269232566,0.3697716658031622,0.0961343801609364,0.2882982200869928,25,0.0,2981.1459388876497,4.247377528498083,12.941970666947633,-14.710151847126099,-120.98897307674338,1.2358626082030035,1.2358626082030035,12.941970666947633,14.037805360932882
704200,471,471,472,1553.3989325310513,1349.0077999749255,0.6878938641448257,0.180616091834428,0.2120902146807761,25,0.0,1144.5972645405395,1.1715614748978074,14.35515137486599,526,526,527,1553.289848152874,1349.0110269232566,0.3697716658031622,0.0961343801609364,0.2882982200869928,25,0.0,2981.1459388876497,4.247377528498083,12.941970666947633,-14.710151847126099,-120.98897307674338,1.2358626082030035,1.2358626082030035,12.941970666947633,14.35515137486599
710190,475,475,476,2319.705384690389,1357.8339969776982,0.4214378529346743,-0.0985094401181723,-0.206501735096312,25,0.0,602.2286216906339,1.059570480695255,14.469198666702315,540,540,541,2319.9952846658057,1358.080322585361,0.4072302637490942,-0.0162408737971567,0.116323526660348,25,0.0,1334.3252605335651,2.0532520214421046,13.800646338303435,751.9952846658057,-111.91967741463895,7.7092208210093816,7.7092208210093816,13.800646338303435,14.469198666702315
722152,483,483,484,1546.130844075529,1375.2695418108672,0.5012899610699958,-0.1340050570252107,0.1457503374166428,25,0.0,1102.951067692531,1.1547359236933676,14.371571393181611,550,550,551,1545.9732164429165,1374.3226986178963,0.5023125406631809,-0.1157344301475538,0.2302114487773667,25,0.0,1905.470912523484,2.030251633007285,13.813954103512398,-22.02678355708349,-95.67730138210368,0.9955458606609825,0.9955458606609825,13.813954103512398,14.371571393181611
723651,484,484,485,1799.8551826733078,1376.5839505865504,0.4596803155121757,0.1435849543195217,-0.012778433875945,25,0.0,796.3291052305717,1.2489580285511186,14.282536915260687,555,555,556,1799.9927813056631,1376.6850222986643,0.5259630158533986,0.0057566850891851,0.0160411220906817,25,0.0,1980.171590179873,2.8392541253303847,13.41776036479708,231.99278130566313,-93.31497770133569,2.535574581689152,2.535574581689152,13.41776036479708,14.282536915260687
726644,486,486,487,1413.9482528284384,1382.8251539035152,0.5483019732278328,0.309488874456367,0.8914638786071404,25,0.0,892.8803525939163,1.0689305784033714,14.459215431350996,560,560,561,1414.171633795831,1382.6717783741665,0.4140506022801453,0.1374957165628399,-0.0874396625029363,25,0.0,1382.2331294445726,1.5166382928470332,14.158502642118108,-153.82836620416901,-87.32822162583352,1.7936448931687459,1.7936448931687459,14.158502642118108,14.459215431350996
726645,486,486,487,1413.9482528284384,1382.8251539035152,0.5483019732278328,0.309488874456367,0.8914638786071404,25,0.0,892.8803525939163,1.0689305784033714,14.459215431350996,561,561,562,1414.594296764238,1382.6847989908968,0.2742918757708215,0.1091410005030403,0.2852305993338072,25,0.0,1423.7511784738244,2.062632808910195,13.795261469210894,-153.40570323576208,-87.31520100910325,1.7898537384232096,1.7898537384232096,13.795261469210894,14.459215431350996
