,Unnamed: 0,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
130,130,131,1074.700929553416,325.2871887946169,0.7480539812449486,0.1781943329561021,0.0304868280525778,25,0.0,229.50288593583355,1.869290491826259,13.824810851800574
131,131,132,735.9673159695265,331.11071440508573,0.9283733298462988,-0.0267889259168406,0.1800085733508246,25,0.0,237.13640234136665,1.6527759798344477,13.964543994758117
132,132,133,796.1846198198278,332.7359669887423,0.8641486568900542,-0.1651439405352061,-0.0338610662127047,25,0.0,189.5750689130714,1.4065589622485293,14.147646100783989
133,133,134,1254.4686821931466,343.7196612682829,0.9602149906585842,-0.2095937331226433,-0.469549936756156,25,0.0,589.4898077366772,4.201795305630109,12.905437753855008
134,134,135,579.346808848978,348.7870980983785,0.7926909265600542,0.118780824295479,-0.1357275518803275,25,0.0,242.1392139853674,1.700361938561495,13.932324512078717
135,135,136,2021.780770743886,351.0744971404502,0.6215411074447615,0.0592348956542263,0.4153584764382797,25,0.0,127.9033732760845,1.447631211513965,14.11497546704437
136,136,137,1998.7360921484706,362.4333286761659,0.8082096612956837,-0.3119795975523005,0.433903934973026,25,0.0,317.74691556581024,2.747295326401564,13.387733687631858
137,137,138,127.91520675311907,363.9014513522115,0.9914917723402776,0.1812779776954687,0.0872431791328167,25,0.0,916.976501179426,5.609527873026449,12.577446909480633
138,138,139,3045.141852653867,373.75526656887297,0.9464773923192524,-0.8285584857128218,-0.3558187635135943,25,0.0,138.3796059057704,1.0344853577769966,14.496395024680028
139,139,140,2571.884550057045,375.376452001399,0.9684027923756898,0.7738079941687442,0.3019689611913679,25,0.0,165.29112363074705,1.2989504347057317,14.237987915422197
140,140,141,1434.1361350921081,388.3865675594572,0.395502263402768,0.4056424118679942,0.8423439890574687,25,0.0,249.2936072786331,2.8414364346144385,13.349489175866987
141,141,142,22.665841556962615,390.82468295626495,0.9347601344291386,-0.5653955374866152,-0.2401961759633105,25,0.0,215.083012442786,1.080361783517772,14.447141113182152
142,142,143,1063.3579396335972,392.5313613485211,0.3502548735885585,0.2100007801004942,0.2083206064414096,25,0.0,1927.3499195274003,2.9598580659594336,13.303141446973054
143,143,144,1063.2920076083637,392.5661467522935,0.3134131183793592,0.150388786729697,-0.2621267736571976,25,0.0,1885.7005507017025,2.573386819241445,13.461962111515179
144,144,145,2346.3235728493605,394.941914953288,0.6679518700797479,-0.7268760387568058,0.4046478268248773,25,0.0,291.7015261990805,2.715589404465327,13.400909737324563
145,145,146,2597.142292489073,395.0406274058117,0.7697570038150883,-0.4212283027522198,0.2434122971788547,25,0.0,181.22957744332805,1.6791014721567958,13.946606635011998
146,146,147,1903.039917325484,402.94116078464134,0.9133411244113684,-0.1406393666628743,-0.5046834789942394,25,0.0,104.44909594343812,1.0385229053108729,14.491973427621442
147,147,148,389.44279785880786,407.7698359974179,0.969828681349255,-0.6682047913524345,0.2298164626833279,25,0.0,256.2294143233132,1.5436543401122815,14.042075183123497
148,148,149,591.8156625499505,408.77289769024713,0.8848866346990186,-0.9441748256767172,-0.1265419050098958,25,0.0,449.9044746321124,3.0468674378796283,13.270254722169007
149,149,150,2242.9186339216103,409.23035086528574,0.8612138380813276,0.2446611055215761,0.5856187382278057,25,0.0,136.65363619983577,1.321595286420404,14.21837010432152
150,150,151,592.4512593332615,414.3372565053151,0.5762819579075372,0.2107028013255131,-0.084654474845945,25,0.0,635.6253492866665,5.645697901692448,12.570151357851074
151,151,152,2198.1874969242294,417.47170889874934,0.9743054570347996,0.2452872469051547,0.1150164863428512,25,0.0,284.38625426828094,2.0480618720447024,13.721137028042044
152,152,153,2862.8764009383613,418.1476790649852,0.881077084200758,0.394751442082452,0.4509299210579242,25,0.0,132.98867860182054,1.1430193288315933,14.383147523522855
153,153,154,1471.0062884678996,423.7018481202607,0.9147422437504744,-0.4167546694879511,-0.301320625656226,25,0.0,132.8234957816594,1.0341895403191206,14.496719658346933
154,154,155,2100.7243386680766,430.7749124820897,0.857731890064836,0.1184406705304617,0.0233572387996579,25,0.0,318.29964766386297,2.451274999868766,13.51714423195599
155,155,156,503.9959431598527,437.4233140575628,0.9623183679178277,0.1625606529629374,0.2014491607073625,25,0.0,501.89759195067927,3.4687654821114444,13.123050260288869
156,156,157,2072.008271313916,438.00852647981867,0.728824703474874,-0.5169354678785107,0.2746131492408406,25,0.0,243.93563754651336,2.1386265922444183,13.672021574900246
157,157,158,2637.692276717327,437.3516494883698,0.9365614197088782,0.4618702914741621,0.0415252225055655,25,0.0,178.3568645819646,1.4102418687912968,14.144677875883518
158,158,159,449.08428687634745,438.4420591892998,0.7691056824799261,-0.2575442849881626,0.1084563985078501,25,0.0,293.19171239846105,2.1312268627507995,13.675955855280666
159,159,160,239.93989656080677,441.17550160395587,0.9021761270926952,0.2716899419060409,0.508774617063824,25,0.0,240.64744769590996,1.5038704024257863,14.0717130673195
160,160,161,1218.737306652717,451.43730257403433,0.5744607505949804,-0.5474331022061276,0.9499739066129956,25,0.0,65386.26122434016,90.81613408409208,9.416923503109768
161,161,162,1213.4423858253922,454.159875464677,0.5563718167182752,0.8452459497255519,-0.5647629391009519,25,0.0,64064.27087729242,107.82699785527087,9.222037872407206
162,162,163,2345.3886204588043,459.2471154409212,0.3484538096477261,0.0393776228278834,0.0472942176735165,25,0.0,6976.737243935871,9.222797736188095,12.013064465535686
163,163,164,1246.638341870467,460.61743237004225,0.7996799037568724,-0.5181474939646686,-0.4054061991100822,25,0.0,506.56906017263486,2.311145585210378,13.583961534641134
164,164,165,2626.9752224151025,462.27988093954633,0.7833177165933931,0.0784705309270731,0.4739390283645807,25,0.0,155.61758565902096,1.4922062981275044,14.080551243604166
165,165,166,676.22100084593,464.0321211048034,0.7729127122007197,-0.0201503664692111,0.3130058143655992,25,0.0,122.4979194131622,1.0457037375701883,14.484151864481145
166,166,167,942.0325980350453,463.6688183174831,0.9906185564471774,-0.1348436544233975,-0.0329771338454234,25,0.0,145.3307357623935,1.0810260229133632,14.44644343692312
167,167,168,1554.2731888795909,463.481708634466,0.9805451616365788,0.1298356168029548,0.0556922168848216,25,0.0,429.1479459938546,3.1037739349892663,13.249250053314933
168,168,169,2987.818195624315,467.3447316422181,0.9718789519163128,0.0725583142580882,0.4226588853468291,25,0.0,165.18806324236607,1.221930635573621,14.307369978778114
