,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
408,409,2384.3904871927516,1132.2522262464945,0.8903022463490022,0.08089761752038604,-0.02025510341595862,25,0.0,466.7473161507071,3.6423052758953895,-1.403440857272089
409,410,2695.2035063143458,1131.785169826283,0.9771378591473228,0.0649976308510515,-0.021840872180975378,25,0.0,142.91248563573777,1.4445446780858904,-0.3993274465272062
410,411,3027.999751591849,1132.1876593974498,0.9615568371631804,0.3554545916384569,0.42102149561613683,25,0.0,99.27147504798722,1.0046439854177212,-0.005030471404381598
411,412,2917.0475198970935,1132.8829742366522,0.9541216260702434,0.1488380724700178,0.16070450437361386,25,0.0,194.71706290014527,1.616346490181576,-0.5213361612757998
412,413,495.5911207122246,1134.3783310519607,0.6764243460946467,-0.03161086387577459,0.02888711661914994,25,0.0,1164.3457914251376,9.3186232437275,-2.4233793834013673
413,414,2753.887486875916,1133.9342822679669,0.8741521317014125,0.4126772477851026,0.19811919887111226,25,0.0,90.73043806451255,1.0154914013447416,-0.01669062593911279
414,415,2201.773225610809,1135.8042518402467,0.9721592451486398,-0.24573818176627593,-0.2262672169647977,25,0.0,107.94497708825793,1.13548042965585,-0.1379491335630601
415,416,420.4133115426956,1136.5460149115675,0.8515850673350572,-0.8363189664337857,-0.12503704641220337,25,0.0,271.9371298452179,1.8625627255980566,-0.6752772685473367
416,417,746.9971379104225,1143.4092325969295,0.9026308741678427,0.27545590356522237,0.4758478856794937,25,0.0,8508.193463356369,65.87348382762487,-4.546776581068629
417,418,1919.807900904536,1146.7791540954713,0.4687410946526328,0.007372241155276877,0.21930756448828642,25,0.0,1762.5219265286669,2.4797867477948743,-0.9860358369062039
418,419,1919.6647217208179,1146.7709136642893,0.4648831982056251,-0.1276548431960186,-0.2206136278971778,25,0.0,1833.1083449753519,3.2221099550900223,-1.2703508917862543
419,420,912.0756776770135,1148.8990747749267,0.6609719277779753,0.3081038513172496,0.3843261422542879,25,0.0,1675.2181980380014,14.029407691953077,-2.8675983398042537
420,421,1919.6251211141362,1148.8161572135298,0.4055474268182455,-0.12189314561919438,0.2621011834386779,25,0.0,1494.1674487005444,2.2220554422162273,-0.8668872269128679
421,422,17.603292028882656,1151.1047104169602,0.8765519663971822,0.41940022729767257,-0.314111488306328,25,0.0,199.87646954851084,1.217766495531991,-0.21391005279490016
422,423,719.3071209275098,1151.7096101321208,0.6119444576981282,-0.05501731804740552,-0.18077208157429858,25,0.0,1650.0469142946972,14.409856786183022,-2.8966491613896714
423,424,515.8666935053973,1154.0212373060122,0.9281666495909483,0.2820030119075656,-0.1275652174128977,25,0.0,150.76220449803304,1.0466508546155828,-0.049504580983233466
424,425,598.1458779283968,1155.8327098292366,0.7822178817961519,-0.09665330145221501,-0.5320931183424515,25,0.0,158.88995706643072,1.2251446116227316,-0.22046838567596122
425,426,34.74660650673367,1157.6584659254233,0.46479275975042783,-0.5146862249302129,-0.18090812873505707,25,0.0,687.716670214909,6.007183530293876,-1.9466772515748536
426,427,1305.1828740314613,1160.0797138537919,0.9296702286414569,0.2377818675531581,-0.009383071561822633,25,0.0,648.8382167010789,4.548954341280186,-1.6447789443888134
427,428,1955.7418464485525,1164.117019095306,0.49811562741363763,0.13559925606919593,-0.4685602047612204,25,0.0,582.632102436306,1.126324839805021,-0.12915915521639337
428,429,2865.0397055834387,1162.463478031724,0.9224373684281921,-0.11862765895962307,0.4316154285124137,25,0.0,214.23267074175237,1.9096235381515991,-0.7023693979386597
429,430,1959.2630269711813,1164.0570516088042,0.2048640596641837,-0.10881603902245399,0.049553044135031525,25,0.0,855.8984651269622,1.5355930525783812,-0.46569034647207636
430,431,2188.509044505149,1173.3588074436987,0.36104550106845823,-0.06348425290028091,-0.04100891027129086,25,0.0,457.32859221925514,1.0073578287943947,-0.007959414881656808
431,432,197.18453796666174,1176.2510477925682,0.9740303314166548,-0.3626916469100941,0.4181819595442293,25,0.0,171.6409810582727,1.022020516460309,-0.02364903523075237
432,433,1152.0348324010724,1175.4074003050448,0.9557371916120273,0.12161373286984178,0.3940703831551475,25,0.0,383.3299010495343,2.6997387729626565,-1.0783043595184343
433,434,2213.840126766859,1176.9218625158735,0.5141651770376938,-0.33386470186275774,0.7311085808915323,25,0.0,175.59381222576167,2.144350542004009,-0.8282394549001866
434,435,2408.107710826498,1178.7235804169059,0.9675241685761492,0.23918135942356525,0.057021106226232215,25,0.0,96.12543009037108,1.0351923325108967,-0.037552616482593254
435,436,886.1284850851164,1180.1681530739304,0.9163551013759839,0.37827023200253995,0.1616499900956285,25,0.0,192.63492941627305,1.4062216716236644,-0.37013446667158323
436,437,1822.0970029942644,1184.2726409421978,0.696026952563206,0.43346036918302516,0.23623905881030555,25,0.0,208.99501158759244,1.8679984250004216,-0.6784412642990056
437,438,1778.9880240626,1193.5553455155557,0.45546358292260286,-0.2094723802543281,-0.18772887827344295,25,0.0,330.73584016120776,1.0613379094751367,-0.06463419221428442
438,439,1885.7607162348852,1193.612872515434,0.9239316833326693,-0.16295558185181297,0.4534725628251287,25,0.0,168.30301737678792,1.4463440633529026,-0.40067904332510207
439,440,2166.395015857015,1193.0741530452053,0.9565719698559416,0.06358134168434569,-0.28734717447479313,25,0.0,249.30199785762534,2.0234843988674975,-0.765249650788723
440,441,2274.7644803046896,1195.3814203685392,0.7639763302380339,0.7049616384303812,-0.8995044581923616,25,0.0,181.40614696214334,1.7227343139216698,-0.5905457605166252
441,442,1808.2657738118605,1196.8565875022598,0.7059248895256116,0.3508449399475985,0.4023005240074337,25,0.0,243.36949690120264,1.0732212066599467,-0.07672311416580013
442,443,2757.9869304370372,1197.821873068546,0.9846686922070512,-0.28036316402145395,0.09412121455389245,25,0.0,233.58405609547003,1.8798786638756124,-0.685324546949292
443,444,1378.0941639034459,1199.4379495444855,0.8383871808429019,0.038454109208370786,0.6035888386432248,25,0.0,237.5540862537348,1.6984472394963388,-0.5751301512687342
444,445,1996.2176274514309,1199.527054253796,0.8514348209457306,-0.11783489993600828,-0.019835573013245327,25,0.0,298.3221529092018,1.0746711285416997,-0.07818895385842167
445,446,57.62636109196082,1202.8507634345676,0.984502965120375,-0.2569988571738419,-0.017300820888474223,25,0.0,188.66900230076453,1.0200723697894372,-0.021577460496160255
446,447,1528.3853199017537,1203.691214220836,0.5413223808905637,0.04970078149373223,-0.03895464594578747,25,0.0,2322.534714642437,3.4414171487047676,-1.341843296199419
447,448,915.1184626492216,1205.2062272956985,0.6195693439613069,-0.6586156692758596,0.29932531748131064,25,0.0,446.670255405538,3.523246892545189,-1.3673576938976368
448,449,524.8468776971412,1205.9723760629897,0.9970403759653448,0.7220682350468163,0.18800610097389164,25,0.0,184.57177025020223,1.2312460747231246,-0.22586214738588756
449,450,594.217741152464,1207.712933677551,0.8783469305576079,0.5286822124152434,0.5356554157767472,25,0.0,222.29402738631666,1.463878781057988,-0.4137627893175021
450,451,922.5517928001931,1206.7098546761058,0.45075382866916,-0.7387682490604435,-0.3924396444703634,25,0.0,175.68729737364424,1.824736422263073,-0.6530003519486958
451,452,1608.7951780017202,1207.5026249533366,0.4377013195980906,-0.1082363212394315,-0.1596342605056319,25,0.0,1822.9568141578125,2.8035346159161487,-1.1192648070150846
452,453,1611.1522315180619,1207.5935734636762,0.6117845961296748,-0.01799772142579912,-0.21217356230558973,25,0.0,1684.3845626273783,2.3316185089452386,-0.9191437354863321
453,454,911.6772732281205,1210.6849091568138,0.42346972400888216,-0.18364749186299958,0.37991601416153825,25,0.0,126.28426048789379,1.238593565348856,-0.23232204866082334
454,455,1053.790489246396,1214.0738499849174,0.6319044872254864,0.09452414081429594,-0.15836420703335405,25,0.0,1157.0321946821446,1.576526485430629,-0.49425317808366276
