,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
0,1,1.8255356476956774,0.44751261026628664,0.8486149566299153,-0.32488136012586516,-0.9363380446643204,25,0.0,188.81199379462487,1.0727110407060187,-0.07620687637895504
1,2,21.028110590618848,0.5150704411184477,0.880581238696825,0.41908275175526355,-0.23002419872645766,25,0.0,271.28668457373874,1.4633772200844335,-0.41339072557384693
2,3,38.305341923964114,0.7809248919460561,0.9209556867156311,0.625556020723963,-0.48363833557287317,25,0.0,257.7023761857913,1.1949933698843154,-0.1934137392969099
3,4,50.79213196200137,0.8029998771283584,0.7235543973688298,-0.2704937731876739,-0.6568976702733108,25,0.0,241.41345391724576,1.2630097808406222,-0.25351678444189585
4,5,485.96986311996926,0.22581083305129812,0.7125873445029963,-0.04845024097095274,-0.2038607213296624,25,0.0,149.59850252636807,1.0534263866891682,-0.05651048139402391
5,6,609.9473151299827,0.10645269885891051,0.8517992962303843,-0.12099568995672144,0.01285580156459803,25,0.0,155.08749013607712,1.0042497340939218,-0.0046043135271770915
6,7,1507.5865133864652,0.5744133288448511,0.557008014750421,0.11230987146632797,-0.3082987675867181,25,0.0,208.62810689240723,2.204727690222055,-0.8583873916105033
7,8,2645.1188033417093,-0.4265678573505154,0.9425527206686456,-0.1958582394122768,0.338268092123926,25,0.0,129.49886780369093,1.0260838561301315,-0.02795713675045514
8,9,2933.737656672532,-0.06778222587711258,0.761469837791264,0.17918287044050202,0.16574738344199863,25,0.0,173.99982229608668,1.2974415911506818,-0.2827195392069642
9,10,3054.0017987004567,0.6124017548293472,0.8015376064306877,0.696978982406175,0.387278751659657,25,0.0,228.16862160877326,1.3826590135035899,-0.3517877228458862
10,11,3018.021686917159,2.287682242569387,0.7931246934812879,0.4626434387311838,0.606700030942689,25,0.0,273.3493201070353,1.6272949597354245,-0.5286656982230278
11,12,260.5988325746106,6.055885909339147,0.9774062893512928,-0.3122230085810879,-0.31452967104170354,25,0.0,420.93631837489465,2.4905717996016983,-0.9907476658348757
12,13,3013.7864941209905,7.1824091588185395,0.7382979068343856,0.6530145551742801,-0.38466085437141995,25,0.0,232.26517183521514,1.1706838646571656,-0.17109908146577157
13,14,2199.09282754538,10.705831492021002,0.9309634370984119,0.32746430460317455,0.12965806286474663,25,0.0,136.82440035785316,1.2228315116666886,-0.21841655429489498
14,15,2501.215000700023,14.01495100167548,0.8621576339828737,0.2033800191777373,-0.37255701987922657,25,0.0,113.69330334177289,1.0782666228200304,-0.08181540514691182
15,16,1307.4338818258202,15.061394429779984,0.8816570044524427,-0.07592771173575123,-0.4973143315519112,25,0.0,171.1427766245813,1.3917162020306573,-0.35887670805357386
16,17,2628.7197482143247,14.902151453432884,0.6396138562510596,-0.5233472894418618,-0.015453240833206237,25,0.0,127.91297025893982,1.2407368618237145,-0.23419921286165035
17,18,3048.988916868094,15.524276889671206,0.9816760573252222,0.19315656534139625,0.44885671725161813,25,0.0,463.0583673233741,2.4971283553616606,-0.9936021654424592
18,19,599.7636927686284,17.07619946970781,0.8857497266250778,-0.1330357994071347,-0.5264923134494018,25,0.0,188.42589862190061,1.2177829235981805,-0.21392469963071994
19,20,221.21672330430732,20.00676425376319,0.5208647749598762,0.09873907262792482,0.13233767985640357,25,0.0,1869.402031641387,2.025755432906689,-0.7664675308055001
20,21,962.9565605239328,18.8116827627852,0.9991390742934366,0.37282335968711944,0.44439054922183546,25,0.0,267.9377521511317,1.7983554943377758,-0.6371888652791807
21,22,2642.8671603114117,19.10268140045245,0.98954568943002,0.23246464378985363,0.14039079381916708,25,0.0,133.86232620189867,1.0058994167493933,-0.006386390829021395
22,23,220.9912488502776,19.72219000752582,0.2961613083172492,-0.11568221594184042,-0.12392292060919298,25,0.0,2125.0554590003203,2.8362619175662824,-1.131865834350066
23,24,2880.967654491402,21.521902207166487,0.8655121364440412,0.11062151026493691,0.22976218839919887,25,0.0,165.77759587436685,1.0561238482704927,-0.05928712377727802
24,25,2164.076728969055,23.917599871003365,0.9641288218915572,0.3430515157176042,-0.5364403310795527,25,0.0,150.09243776629114,1.2510461258159877,-0.243183305844383
25,26,1536.0226164482483,24.841747946100874,0.9784380445981693,0.02320716577498534,0.270405972309119,25,0.0,144.40557004867992,1.1066523095310896,-0.11002798677146965
26,27,698.1291361999132,28.89171593742798,0.6843935840593074,0.6071959850853009,-0.8353642612420065,25,0.0,470.8645388399457,3.0616750647019586,-1.2148977429344678
27,28,699.3108704927728,29.218013806576685,0.7860479026073096,0.480878085531226,-0.7859966311051345,25,0.0,379.5014721965267,2.1691215420766317,-0.8407097186412047
28,29,1452.7104930511532,29.078049628711614,0.37887468947274333,-0.7115849229152048,-0.8163334938598388,25,0.0,157.91436647657383,1.4354980185957416,-0.39250649345099203
29,30,2670.9730296647353,31.194636726867188,0.9529046589582252,0.6729878500933981,0.3315217590346047,25,0.0,138.31610788732087,1.050313870576616,-0.05329775217481642
30,31,663.8556665343993,31.458116853891937,0.8963095747307298,0.10000084149536217,0.41523462539962647,25,0.0,184.80695264945666,1.198180993135459,-0.19630606513081694
31,32,708.2115123488588,32.58516662988964,0.6358193740166885,0.8025917737557172,-0.06914204110232672,25,0.0,2015.1385642839819,17.284667900124465,-3.0941525990468084
32,33,2771.7660147252654,40.0758627322904,0.4621786961927687,-0.608557904849304,-0.613482149237044,25,0.0,237.07465602521302,2.2666376142969265,-0.8884552287553417
